"","Marital.status","App.Mode","App.Order","Course","Daytime.evening.attendance","Prev.Qual","Prev.Qual.Grade","Nationality","Mother.Quals","Father.Quals","Mother.Occupation","Father.Occupation","Admission.Grade","Displaced","Ed.Special.Needs","Debtor","Fees.Updated","Gender","Scholarship","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"3501","single",1,1,"mngmt","evening",1,122,"pt",1,19,"9","9",120.3,"yes","no","no","yes","male","yes",19,"no",0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,"Dropout"
"3502","single",39,1,"cd","evening",1,140,"pt",37,37,"9","10",118,"no","no","yes","yes","male","yes",45,"no",0,6,6,6,13.5,0,0,6,6,0,0,0,16.2,0.3,-0.92,"Dropout"
"3503","single",15,1,"amm","evening",1,160,"pt",37,12,"9","9",149.5,"yes","no","no","no","male","no",19,"no",0,6,6,6,13,0,0,6,8,6,13,0,13.9,-0.3,0.79,"Graduate"
"3504","single",44,1,"agr","evening",39,130,"pt",1,3,"9","6",130,"no","no","no","yes","male","yes",21,"no",0,6,15,6,11.7142857142857,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,"Graduate"
"3505","single",1,1,"amm","evening",1,141,"pt",1,1,"5","9",126.3,"no","no","no","yes","male","yes",18,"no",0,6,8,6,12.1666666666667,0,0,6,7,5,13,0,13.9,-0.3,0.79,"Graduate"
"3506","single",17,3,"mngmt","evening",1,127,"pt",37,37,"5","7",116.2,"no","no","no","yes","male","no",18,"no",0,5,10,0,0,1,0,5,13,0,0,0,9.4,-0.8,-3.12,"Dropout"
"3507","single",17,1,"tour","evening",1,126,"pt",37,37,"5","1",126,"no","no","no","no","male","no",29,"no",0,6,12,0,0,0,0,6,6,0,0,6,9.4,-0.8,-3.12,"Dropout"
"3508","single",1,1,"amm","evening",1,131,"pt",1,1,"4","9",122.3,"no","no","no","yes","male","no",19,"no",0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,"Graduate"
"3509","single",1,1,"mngmt","evening",1,130,"pt",19,19,"9","7",119.5,"yes","no","no","yes","male","yes",18,"no",0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,"Enrolled"
"3510","single",44,1,"cd","evening",39,130,"pt",1,1,"9","9",131.8,"no","no","no","yes","male","yes",22,"no",2,7,7,7,12.2857142857143,0,5,9,10,8,12.375,0,12.4,0.5,1.79,"Graduate"
"3511","single",17,6,"nurs","evening",1,140,"pt",1,1,"4","3",130.7,"yes","no","no","yes","male","yes",18,"no",0,7,7,7,12.7185714285714,0,0,8,11,8,12.8055555555556,0,11.1,0.6,2.02,"Dropout"
"3512","single",44,1,"equi","evening",39,140,"pt",1,19,"4","7",140,"no","no","no","yes","male","no",20,"no",2,6,12,5,12.4,0,1,6,11,2,15,0,13.9,-0.3,0.79,"Enrolled"
"3513","single",1,1,"amd","evening",1,140,"pt",19,19,"1","1",129.5,"yes","no","no","yes","male","no",20,"no",0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3514","divorced",39,1,"amm","evening",19,133.1,"pt",37,37,"9","7",130,"no","no","yes","yes","male","yes",29,"no",0,6,16,1,14,0,0,6,7,0,0,0,11.1,0.6,2.02,"Dropout"
"3515","single",39,1,"amm","evening",1,120,"pt",11,11,"90","4",114,"yes","no","no","yes","male","no",29,"no",0,5,10,3,11.6666666666667,0,0,5,8,4,11.25,0,7.6,2.6,0.32,"Dropout"
"3516","single",43,1,"jc","evening",1,121,"pt",1,1,"4","5",121,"yes","no","no","yes","male","no",23,"no",0,6,15,1,13,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,"Enrolled"
"3517","single",17,1,"amd","evening",1,123,"pt",3,12,"2","9",116.4,"yes","no","yes","yes","male","no",19,"no",0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3518","single",1,1,"ie","evening",1,136,"pt",38,38,"9","9",121.7,"yes","no","no","yes","male","no",18,"no",0,5,10,0,0,0,0,5,11,1,12,3,7.6,2.6,0.32,"Dropout"
"3519","married",42,1,"tour","evening",1,136,"pt",2,2,"134","112",130,"yes","no","no","yes","male","no",22,"no",2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,"Dropout"
"3520","single",43,1,"mngmtea","daytime",1,120,"pt",37,37,"9","9",120,"yes","no","yes","yes","male","no",34,"no",6,10,10,7,11.7142857142857,0,4,10,10,6,11.5,0,10.8,1.4,1.74,"Dropout"
"3521","single",43,1,"mngmtea","daytime",4,160,"pt",3,3,"2","1",125,"no","no","no","yes","male","no",26,"no",0,5,7,5,12.6,0,0,5,7,5,13.7142857142857,0,13.9,-0.3,0.79,"Graduate"
"3522","single",17,1,"amd","evening",1,125,"pt",37,37,"7","9",134.1,"yes","no","no","yes","male","no",24,"no",12,17,19,13,11.6428571428571,0,12,17,25,12,11.25,0,11.1,0.6,2.02,"Dropout"
"3523","single",1,1,"amm","evening",1,146,"pt",1,1,"9","8",149.5,"yes","no","no","yes","male","yes",17,"no",0,6,8,6,14.875,0,0,6,8,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate"
"3524","single",43,4,"amm","evening",1,117,"pt",3,3,"4","4",113.2,"no","no","no","yes","male","no",21,"no",0,5,11,2,10,0,0,5,10,3,10.3333333333333,0,9.4,-0.8,-3.12,"Enrolled"
"3525","married",39,1,"mngmtea","daytime",1,150,"pt",1,4,"4","2",146,"no","no","no","yes","male","no",34,"no",0,5,5,5,14.2,0,0,5,5,5,14.6,0,12.7,3.7,-1.7,"Enrolled"
"3526","single",44,1,"agr","evening",39,140,"pt",19,38,"6","7",140,"yes","no","no","yes","male","no",19,"no",0,6,8,6,12.7142857142857,0,0,6,9,6,13.5,0,12.4,0.5,1.79,"Graduate"
"3527","married",39,1,"agr","evening",1,111,"pt",1,3,"4","2",162.4,"no","no","yes","no","male","no",49,"no",4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,"Dropout"
"3528","single",43,1,"nurs","evening",1,120,"pt",2,4,"4","5",136.6,"no","no","no","yes","male","no",23,"no",0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,"Dropout"
"3529","single",18,3,"ie","evening",1,111,"pt",1,19,"9","8",111,"yes","no","no","yes","male","no",18,"no",0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,"Dropout"
"3530","single",1,1,"nurs","evening",1,118,"pt",12,1,"4","10",115.7,"no","no","no","yes","male","no",20,"no",0,7,9,5,12.7,0,0,8,9,7,13.475,0,13.9,-0.3,0.79,"Enrolled"
"3531","single",1,3,"amm","evening",1,106,"pt",3,1,"2","3",105.7,"yes","no","no","yes","male","no",19,"no",0,6,6,6,13.3333333333333,0,0,6,9,5,13.8,0,8.9,1.4,3.51,"Graduate"
"3532","single",42,1,"agr","evening",39,120,"pt",3,1,"2","6",128.2,"yes","no","no","yes","male","no",24,"no",4,9,13,8,13.3333333333333,0,5,10,12,9,13.1111111111111,0,16.2,0.3,-0.92,"Enrolled"
"3533","single",1,1,"mngmt","evening",1,151,"pt",1,38,"4","7",137,"yes","no","no","yes","male","no",18,"no",0,5,5,5,13.4,0,0,5,5,5,15,0,8.9,1.4,3.51,"Graduate"
"3534","married",39,1,"tour","evening",19,133.1,"pt",34,34,"0","0",120,"no","no","yes","no","male","no",45,"no",0,6,12,0,0,0,0,6,12,0,0,0,9.4,-0.8,-3.12,"Dropout"
"3535","single",39,1,"mngmtea","daytime",1,120,"pt",34,34,"0","0",120.5,"yes","no","no","yes","male","no",30,"no",0,5,5,2,11,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"3536","single",51,1,"mngmtea","daytime",39,120,"pt",1,4,"4","10",118.1,"no","no","no","yes","male","no",28,"no",13,15,17,13,12,0,9,13,13,9,11.3333333333333,0,8.9,1.4,3.51,"Dropout"
"3537","single",39,1,"mngmtea","daytime",1,110,"pt",37,37,"9","9",139,"no","no","no","yes","male","no",40,"no",0,5,0,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"3538","single",39,2,"mngmt","evening",19,133.1,"pt",38,19,"4","10",116.3,"no","no","no","no","male","no",32,"no",0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"3539","single",17,5,"tour","evening",1,118,"pt",19,37,"5","5",120.5,"yes","no","no","yes","male","no",19,"no",0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,"Dropout"
"3540","single",1,1,"cd","evening",1,139,"pt",1,19,"3","9",134.9,"yes","no","no","yes","male","no",20,"no",0,6,7,6,13.6666666666667,0,0,6,7,6,12.1666666666667,1,16.2,0.3,-0.92,"Graduate"
"3541","single",17,1,"ie","evening",1,130,"pt",1,3,"4","2",123,"no","no","no","yes","male","no",18,"no",0,5,10,1,10,0,0,5,7,0,0,0,9.4,-0.8,-3.12,"Dropout"
"3542","single",17,1,"amm","evening",1,132,"pt",38,37,"9","9",122.9,"no","no","no","no","male","no",20,"no",0,6,6,6,11.5,0,0,6,9,2,13,0,10.8,1.4,1.74,"Dropout"
"3543","single",39,1,"mngmtea","daytime",1,100,"pt",37,38,"9","4",140,"no","no","no","yes","male","no",39,"no",0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,"Enrolled"
"3544","single",17,1,"vn","evening",1,120,"pt",19,38,"4","8",122.5,"no","no","no","no","male","no",19,"no",0,6,11,5,13.6,0,0,6,11,5,13.6666666666667,0,11.1,0.6,2.02,"Enrolled"
"3545","single",39,1,"mngmtea","daytime",12,133.1,"pt",37,37,"9","9",121.5,"no","no","no","yes","male","no",38,"no",0,5,11,2,10.5,0,0,5,9,3,11.3333333333333,1,7.6,2.6,0.32,"Enrolled"
"3546","single",17,3,"nurs","evening",1,156,"pt",19,37,"4","9",132.3,"yes","no","no","yes","male","yes",18,"no",0,7,7,6,13.2666666666667,0,0,7,7,6,13.2666666666667,0,7.6,2.6,0.32,"Graduate"
"3547","single",17,4,"nurs","evening",1,143,"pt",19,38,"9","6",131.5,"yes","no","no","yes","male","yes",18,"no",0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,"Graduate"
"3548","married",43,1,"equi","evening",9,133.1,"pt",34,34,"0","0",128.2,"no","no","no","yes","male","no",28,"no",0,5,9,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"3549","single",39,1,"amm","evening",1,140,"pt",37,37,"9","9",148,"yes","no","no","no","male","no",31,"no",0,6,14,0,0,0,0,6,6,0,0,0,12.7,3.7,-1.7,"Dropout"
"3550","single",1,1,"nurs","evening",1,127,"pt",2,19,"3","9",121.5,"no","no","no","yes","male","no",23,"no",0,7,7,6,13.4833333333333,0,0,7,7,6,13.4833333333333,0,7.6,2.6,0.32,"Graduate"
"3551","single",1,1,"nurs","evening",1,135,"pt",38,19,"194","193",135.4,"yes","no","no","yes","male","no",21,"no",0,7,9,6,12.565,0,0,8,12,5,12.16,0,11.1,0.6,2.02,"Enrolled"
"3552","single",39,1,"ss","evening",19,133.1,"pt",37,37,"9","9",139,"no","no","yes","no","male","no",33,"no",0,6,8,0,0,0,0,5,6,0,0,0,16.2,0.3,-0.92,"Dropout"
"3553","single",43,1,"mngmt","evening",1,120,"pt",37,37,"5","3",113.4,"no","no","no","yes","male","no",22,"no",0,5,9,3,13,0,0,5,9,3,11.6666666666667,0,12.7,3.7,-1.7,"Dropout"
"3554","single",44,1,"ie","evening",39,150,"pt",19,37,"9","9",150,"yes","no","yes","yes","male","no",20,"no",0,5,6,5,16.5,0,0,5,7,5,17.7142857142857,0,12.4,0.5,1.79,"Dropout"
"3555","single",17,1,"amm","evening",1,123,"pt",37,38,"3","3",122,"no","no","yes","yes","male","no",19,"no",0,6,7,6,13.1666666666667,0,0,6,9,5,13.2,0,8.9,1.4,3.51,"Enrolled"
"3556","single",44,1,"vn","evening",39,150,"pt",38,38,"4","1",150,"yes","no","no","yes","male","no",20,"no",1,6,11,6,13.8,0,1,6,7,6,13.1428571428571,0,16.2,0.3,-0.92,"Graduate"
"3557","single",39,1,"tour","evening",12,133.1,"pt",37,37,"5","7",119.3,"yes","no","no","yes","male","no",25,"no",0,6,7,6,11.1666666666667,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,"Enrolled"
"3558","single",39,1,"agr","evening",1,130,"pt",1,1,"9","4",140,"no","no","no","no","male","no",25,"no",0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"3559","single",1,4,"cd","evening",1,140,"pt",4,19,"2","10",125,"yes","no","no","yes","male","no",19,"no",0,6,7,6,12.6666666666667,0,0,6,8,6,12.1428571428571,0,9.4,-0.8,-3.12,"Enrolled"
"3560","single",1,1,"amm","evening",1,141,"pt",2,1,"2","4",140.7,"yes","no","no","yes","male","no",20,"no",0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,"Graduate"
"3561","married",39,1,"nurs","evening",19,133.1,"pt",19,19,"4","4",100,"no","no","no","yes","male","no",33,"no",0,7,7,5,13.06,0,0,7,9,0,0,0,16.2,0.3,-0.92,"Enrolled"
"3562","single",17,5,"jc","evening",1,146,"pt",1,37,"5","5",146.7,"yes","no","no","yes","male","no",19,"no",0,6,7,6,13.8333333333333,0,0,6,8,6,13.625,0,7.6,2.6,0.32,"Graduate"
"3563","single",39,1,"equi","evening",19,133.1,"pt",34,34,"99","99",96,"no","no","no","yes","male","no",31,"no",0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"3564","single",44,1,"ie","evening",39,160,"pt",3,38,"2","3",160,"no","no","yes","no","male","no",24,"no",2,6,6,2,16,0,2,7,7,2,16,0,8.9,1.4,3.51,"Dropout"
"3565","single",44,1,"ie","evening",39,130,"pt",19,3,"3","4",130,"no","no","yes","no","male","no",23,"no",0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout"
"3566","married",39,1,"mngmtea","daytime",1,160,"pt",1,3,"1","2",130,"no","no","no","no","male","yes",26,"no",0,5,12,3,10.6666666666667,0,0,5,11,3,10.6666666666667,0,9.4,-0.8,-3.12,"Dropout"
"3567","married",43,1,"cd","evening",2,140,"pt",37,37,"6","6",140,"yes","no","no","yes","male","no",38,"no",14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,"Graduate"
"3568","single",1,6,"ie","evening",1,126,"pt",19,19,"7","3",116.6,"yes","no","no","yes","male","yes",20,"no",0,5,6,5,14,0,0,5,7,5,13.8,0,8.9,1.4,3.51,"Graduate"
"3569","single",17,5,"ie","evening",1,118,"pt",1,19,"9","9",120.5,"yes","no","no","yes","male","no",20,"no",0,5,10,3,13.3333333333333,0,0,5,11,5,13.5714285714286,0,12.4,0.5,1.79,"Graduate"
"3570","single",39,1,"vn","evening",19,133.1,"pt",3,1,"2","5",103,"no","no","no","yes","male","no",25,"no",0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3571","single",17,2,"cd","evening",1,121,"pt",1,19,"144","144",111.9,"yes","no","no","yes","male","no",19,"no",0,6,9,5,12,0,0,6,10,4,11.2,0,8.9,1.4,3.51,"Graduate"
"3572","single",17,1,"ie","evening",1,148,"pt",1,38,"4","5",148.7,"no","no","no","yes","male","no",18,"no",0,5,6,5,16.2,0,0,5,8,5,16,0,8.9,1.4,3.51,"Graduate"
"3573","single",43,1,"mngmtea","daytime",12,133.1,"pt",12,12,"9","9",120,"no","no","no","yes","male","no",28,"no",7,13,13,7,10.2857142857143,0,5,11,13,5,10.6,0,10.8,1.4,1.74,"Dropout"
"3574","single",1,2,"ie","evening",1,140,"pt",19,19,"9","9",125.7,"yes","no","no","yes","male","no",18,"no",0,5,5,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Enrolled"
"3575","single",1,1,"tour","evening",1,132,"pt",1,38,"9","9",120.1,"yes","no","no","yes","male","yes",20,"no",0,6,7,6,13.5714285714286,0,0,6,8,6,13.1666666666667,0,8.9,1.4,3.51,"Graduate"
"3576","single",1,1,"equi","evening",1,140,"pt",4,3,"3","3",127.8,"no","no","no","yes","male","no",18,"no",0,6,7,6,14.2857142857143,0,0,6,9,6,14.8571428571429,0,11.1,0.6,2.02,"Graduate"
"3577","single",17,3,"mngmt","evening",1,112,"pt",1,1,"3","3",106.4,"yes","no","no","yes","male","no",19,"no",0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,"Graduate"
"3578","single",42,1,"nurs","evening",1,100,"pt",19,19,"9","9",100,"no","no","yes","yes","male","no",24,"no",0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,"Dropout"
"3579","single",17,4,"vn","evening",1,126,"pt",1,3,"5","5",123.9,"yes","no","no","yes","male","no",21,"no",0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3580","single",1,1,"amm","evening",1,150,"pt",3,37,"4","7",139.5,"no","no","no","yes","male","yes",20,"no",0,6,7,6,14.8333333333333,0,0,6,6,6,14.8333333333333,0,12.7,3.7,-1.7,"Graduate"
"3581","single",44,1,"agr","evening",39,150,"pt",19,1,"9","8",150,"yes","no","no","yes","male","no",21,"no",0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,"Graduate"
"3582","married",1,1,"oh","evening",1,144,"pt",19,19,"193","144",139.8,"no","no","yes","yes","male","no",24,"no",0,7,7,7,12.2714285714286,0,0,8,10,7,13.6571428571429,0,10.8,1.4,1.74,"Graduate"
"3583","single",39,1,"mngmtea","daytime",1,133.1,"pt",38,37,"9","9",154.4,"no","no","no","yes","male","no",27,"no",0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,"Dropout"
"3584","single",17,6,"mngmt","evening",1,120,"pt",37,38,"9","9",115.5,"yes","no","yes","no","male","no",19,"no",0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,"Enrolled"
"3585","single",39,1,"ssea","daytime",1,133.1,"pt",3,19,"4","7",119,"no","no","no","yes","male","no",39,"no",3,9,10,9,13.2222222222222,0,2,7,8,7,13.1428571428571,0,8.9,1.4,3.51,"Graduate"
"3586","single",39,1,"bpt","evening",1,133.1,"pt",19,37,"9","9",96.1,"no","no","no","yes","male","no",25,"no",0,7,13,2,15,0,0,7,12,2,11.5,0,12.4,0.5,1.79,"Dropout"
"3587","single",7,1,"amd","evening",3,130,"pt",1,2,"9","2",130,"no","no","no","no","male","no",18,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"3588","single",43,1,"cd","evening",1,133,"pt",1,2,"9","2",128.8,"no","no","no","yes","male","no",19,"no",6,12,12,12,13.1666666666667,0,6,12,12,12,13,0,10.8,1.4,1.74,"Graduate"
"3589","single",18,1,"jc","evening",1,124,"pt",38,37,"9","8",126.8,"no","no","no","yes","male","yes",21,"no",0,6,8,5,13.8333333333333,0,0,6,6,4,14,0,13.9,-0.3,0.79,"Graduate"
"3590","single",7,1,"mngmtea","daytime",40,130,"pt",1,3,"4","2",130,"no","no","no","yes","male","no",27,"no",0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout"
"3591","single",1,3,"mngmt","evening",1,124,"pt",1,1,"5","3",116.7,"yes","no","no","yes","male","no",19,"no",0,5,6,0,0,0,0,5,6,0,0,0,7.6,2.6,0.32,"Enrolled"
"3592","single",17,3,"nurs","evening",1,132,"pt",3,1,"2","7",125.5,"yes","no","no","yes","male","no",18,"no",0,8,8,7,13.1542857142857,0,0,8,8,7,13.1542857142857,0,10.8,1.4,1.74,"Enrolled"
"3593","single",7,1,"amm","evening",3,110,"pt",27,37,"3","3",110,"yes","no","no","yes","male","no",27,"no",7,12,12,9,12.3333333333333,0,6,11,11,6,13.1666666666667,0,9.4,-0.8,-3.12,"Dropout"
"3594","single",1,3,"jc","evening",1,127,"pt",19,38,"8","3",133.7,"yes","no","yes","yes","male","no",18,"no",0,6,6,6,13,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,"Dropout"
"3595","single",1,1,"equi","evening",1,130,"pt",2,3,"9","1",117.6,"no","no","no","yes","male","no",19,"no",0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,"Enrolled"
"3596","single",44,1,"agr","evening",39,140,"pt",19,38,"9","10",140,"no","no","no","yes","male","no",19,"no",0,6,15,3,13.25,0,0,6,9,1,12,0,13.9,-0.3,0.79,"Dropout"
"3597","single",44,1,"agr","evening",39,150,"pt",19,1,"1","1",150,"no","no","no","yes","male","no",22,"no",0,6,12,3,13.3333333333333,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,"Enrolled"
"3598","single",16,2,"ss","evening",1,133,"pt",19,38,"4","5",133.7,"yes","no","no","yes","female","no",18,"no",0,6,6,6,13.5,0,0,6,6,6,12.1666666666667,0,10.8,1.4,1.74,"Graduate"
"3599","single",16,4,"jc","evening",1,109,"pt",37,37,"9","3",137,"yes","no","no","yes","female","yes",18,"no",0,6,7,6,12.6666666666667,0,0,6,8,5,12.8,0,10.8,1.4,1.74,"Graduate"
"3600","single",43,1,"mngmt","evening",1,133.1,"pt",4,19,"2","1",128.2,"no","no","no","yes","female","no",23,"no",7,11,18,11,15.0909090909091,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,"Dropout"
"3601","single",18,4,"amd","evening",1,133,"pt",1,4,"9","5",129.2,"yes","no","yes","no","male","no",20,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"3602","single",17,3,"jc","evening",1,134,"pt",2,1,"3","3",129.5,"yes","no","no","yes","male","no",18,"no",0,6,7,6,13.1666666666667,0,0,6,7,6,12.6666666666667,0,16.2,0.3,-0.92,"Graduate"
"3603","single",1,4,"jc","evening",1,125,"pt",19,19,"9","7",129.6,"yes","no","no","yes","male","no",18,"no",0,6,6,6,12.8333333333333,0,0,6,8,6,12.8333333333333,0,12.4,0.5,1.79,"Graduate"
"3604","single",17,3,"ie","evening",1,135,"pt",1,19,"141","193",121.7,"yes","no","no","yes","male","no",18,"no",0,5,7,5,11.8,0,0,5,9,3,12,0,8.9,1.4,3.51,"Enrolled"
"3605","single",17,2,"jc","evening",1,132,"pt",19,1,"9","9",141.8,"yes","no","no","yes","male","no",20,"no",0,6,6,6,11.8333333333333,0,0,6,6,6,12.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"3606","single",1,3,"jc","evening",1,135,"pt",3,1,"2","4",129.8,"yes","no","no","yes","male","no",20,"no",0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,"Graduate"
"3607","single",44,1,"cd","evening",39,100,"pt",1,1,"4","4",106,"no","no","no","yes","male","no",21,"no",2,7,7,5,11.8,0,5,9,9,5,11,0,12.4,0.5,1.79,"Dropout"
"3608","single",43,1,"amd","evening",1,144,"pt",19,19,"9","4",121.6,"no","no","no","yes","male","no",22,"no",0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Enrolled"
"3609","single",17,1,"ie","evening",1,125,"pt",19,1,"5","4",121.5,"yes","no","no","yes","male","no",20,"no",0,5,7,5,15.8,0,0,5,7,5,14.5714285714286,0,11.1,0.6,2.02,"Dropout"
"3610","single",1,1,"amd","evening",1,133.1,"pt",1,37,"9","9",117,"no","no","yes","yes","male","no",19,"no",0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Enrolled"
"3611","single",44,1,"ie","evening",39,130,"pt",38,19,"9","5",130,"yes","no","no","yes","male","no",19,"no",0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,"Enrolled"
"3612","single",17,1,"amm","evening",1,117,"pt",1,1,"4","4",117.7,"yes","no","no","yes","male","no",20,"no",0,6,9,6,14.6666666666667,0,0,6,7,6,13.8571428571429,0,8.9,1.4,3.51,"Graduate"
"3613","single",44,1,"vn","evening",39,140,"pt",19,37,"5","7",140,"yes","no","no","yes","male","no",19,"no",2,6,10,4,12.5,0,1,6,16,2,12,0,12.4,0.5,1.79,"Dropout"
"3614","single",1,1,"ie","evening",1,132,"pt",1,12,"3","3",133.1,"yes","no","no","yes","male","no",19,"no",0,5,7,3,12,0,0,6,10,2,10.5,0,11.1,0.6,2.02,"Dropout"
"3615","single",15,1,"ie","evening",1,133.1,"br",2,2,"2","2",100,"no","no","yes","yes","male","no",24,"yes",2,8,8,7,13.1428571428571,0,1,6,8,6,11.8333333333333,0,8.9,1.4,3.51,"Enrolled"
"3616","single",17,1,"amm","evening",1,132,"pt",19,1,"5","4",119.1,"no","no","yes","yes","male","no",18,"no",0,6,6,3,12.6666666666667,0,0,6,11,4,11.1428571428571,0,10.8,1.4,1.74,"Dropout"
"3617","single",1,1,"ie","evening",1,148,"pt",19,19,"9","8",129.8,"no","no","no","no","male","yes",18,"no",0,5,6,5,15,0,0,5,6,5,14.2,0,8.9,1.4,3.51,"Enrolled"
"3618","single",1,1,"ss","evening",1,133,"pt",19,38,"9","7",131.3,"yes","no","yes","yes","female","no",18,"no",0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,"Dropout"
"3619","single",17,5,"jc","evening",1,143,"pt",1,1,"7","7",136.7,"yes","no","no","yes","female","no",18,"no",0,6,6,6,12.5,0,0,6,6,6,13.8333333333333,0,8.9,1.4,3.51,"Graduate"
"3620","single",17,1,"ss","evening",1,143,"pt",19,37,"9","9",126.2,"yes","no","no","yes","female","yes",21,"no",0,6,7,6,13.3333333333333,0,0,6,7,6,13.5,0,12.4,0.5,1.79,"Graduate"
"3621","single",15,1,"vn","evening",1,133.1,"br",37,37,"9","9",109.6,"no","no","no","yes","female","no",18,"yes",0,6,13,4,12.25,0,0,6,15,5,11,0,11.1,0.6,2.02,"Dropout"
"3622","single",1,1,"nurs","evening",1,141,"pt",1,19,"3","3",131.9,"yes","no","no","yes","female","yes",18,"no",0,7,7,7,15.1014285714286,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,"Graduate"
"3623","single",1,2,"ss","evening",1,140,"pt",19,37,"9","9",140.7,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,13.1666666666667,0,0,6,6,6,16,0,10.8,1.4,1.74,"Graduate"
"3624","single",18,6,"ssea","daytime",1,134,"pt",3,19,"2","4",120.7,"yes","no","no","yes","female","no",23,"no",0,6,8,4,11,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"3625","single",1,2,"mngmt","evening",1,118,"pt",3,19,"2","4",113.8,"yes","no","no","yes","female","no",21,"no",0,5,9,3,11.6666666666667,0,0,5,9,4,11.75,0,8.9,1.4,3.51,"Graduate"
"3626","single",1,1,"ss","evening",1,135,"pt",19,38,"7","5",121,"no","no","no","yes","female","no",20,"no",0,6,13,1,10,0,0,6,13,1,13,0,9.4,-0.8,-3.12,"Enrolled"
"3627","single",17,1,"ssea","daytime",1,119,"pt",34,34,"0","0",112.4,"yes","no","no","yes","female","no",26,"no",4,7,15,7,11.5714285714286,0,2,6,14,2,11,0,7.6,2.6,0.32,"Dropout"
